Headline,Posted
RIL in fresh trouble as CAG questions Ministry on gas price hike ," September 06, 2013"
Charge of the unenlightened brigade ," September 06, 2013"
RIL in fresh trouble as CAG questions Ministry on gas price hike ," September 06, 2013"
Charge of the unenlightened brigade ," September 06, 2013"
RIL terms govt move to force old gas price illegal ," September 05, 2013"
RIL terms govt move to force old gas price illegal ," September 05, 2013"
"Sensex surges 333 points on value buying, rupee rebounds "," September 04, 2013"
Steiner visits venue of Zubin Mehta concert ," September 04, 2013"
Oil blocks in Venezuela: RIL studying investment options ," September 04, 2013"
Steiner visits venue of Zubin Mehta concert ," September 04, 2013"
RIL hits out at unstable policy regime ," September 03, 2013"
Oil blocks in Venezuela: RIL studying investment options ," September 03, 2013"
"Petroleum Ministry letting RIL off the hook, says Dasgupta "," September 03, 2013"
"Petroleum Ministry letting RIL off the hook, says Dasgupta "," September 03, 2013"
"Petroleum Ministry letting RIL off the hook, says Dasgupta "," September 02, 2013"
"Sensex gains 266 points, ends at nearly 3-week high "," September 02, 2013"
"In north Chennai, Perambur goes places "," September 02, 2013"
Tata group market value nears Rs. 6 trillion ," September 01, 2013"
FACT: from firewood to LNG ," August 30, 2013"
Issue notices to coal mines allocatees under CBI scanner: IMG ," August 29, 2013"
RIL-BP win approval for $3.18 bn plan for R-Series gas field ," August 29, 2013"
36 projects worth Rs.1.83 lakh crore cleared ," August 28, 2013"
36 projects worth Rs.1.83 lakh crore cleared ," August 27, 2013"
Upcoming UMPPs will source gear from domestic market: Praful Patel ," August 27, 2013"
Sensex crashes 590 points ," August 27, 2013"
Left blames RJD for stoking communal tension in Bihar ," August 26, 2013"
Fuel for thought ," August 26, 2013"
Fuel for thought ," August 25, 2013"
Campus capsule ," August 25, 2013"
Why pay a higher price if RIL says cost of gas is $2.74/mbtu? ," August 24, 2013"
RIL-BP find gas condensate in Cauvery basin ," August 24, 2013"
Why pay a higher price if RIL says cost of gas is $2.74/mbtu? ," August 24, 2013"
"$2.74/mbtu = cost of gas production at KG block, as per RIL "," August 24, 2013"
Why pay a higher price if RIL says cost of gas is $2.74/mbtu? ," August 23, 2013"
Reliance Jio applies for unified licence ," August 23, 2013"
Sensex soars 206 points ," August 23, 2013"
RIL-BP find gas condensate in Cauvery basin ," August 23, 2013"
Sensex rebounds 407 points ," August 22, 2013"
Cyber security expert felicitated ," August 21, 2013"
Lall praised for strengthening Indo-US ties ," August 20, 2013"
‘A silence on Vadra that will cost Congress’ ," August 20, 2013"
"Network 18 to massively ‘downsize staff, cut costs’ "," August 16, 2013"
Role of youth in nation-building highlighted ," August 16, 2013"
"Network 18 to ‘massively downsize staff, cut costs’ "," August 16, 2013"
"Armane ""temporarily"" back in gas pricing portfolio "," August 15, 2013"
Will resign if charges of transferring official are proved: Moily ," August 13, 2013"
Air pollution takes toll on China's tourism ," August 13, 2013"
Official who acted against RIL relieved of powers ," August 13, 2013"
INS Vikrant launches shipyard into annals of history ," August 13, 2013"
A proud moment for Indian Navy ," August 13, 2013"
Official who acted against RIL relieved of powers ," August 13, 2013"
INS Vikrant launches shipyard into annals of history ," August 13, 2013"
A proud moment for Indian Navy ," August 12, 2013"
A proud moment for Indian Navy ," August 12, 2013"
A.R. Rahman opens new vistas with music college ," August 11, 2013"
A.R. Rahman opens new vistas with music college ," August 10, 2013"
A.R. Rahman opens new vistas with music college ," August 10, 2013"
update ," August 10, 2013"
8 firms in race to buy stake in Mundra LNG import terminal ," August 10, 2013"
"Reliance, IOC, ONGC among bidders to buy stake in Gujarat terminal "," August 09, 2013"
CAG pulls up ONGC for hiring rig from RIL without bids ," August 09, 2013"
CAG pulls up ONGC for hiring rig from RIL without bids ," August 09, 2013"
Plea against Mukesh’s security dismissed ," August 09, 2013"
"Indian-origin brokers, 2 others fined for RIL GDR manipulation "," August 09, 2013"
"Indian-origin brokers, 2 others fined for RIL GDR manipulation "," August 08, 2013"
EGoM on gas to meet on August 14 on power plant allocation ," August 08, 2013"
RIL fined by oil regulator for gas shortfall ," August 07, 2013"
RIL asked to furnish all records for CAG audit ," August 07, 2013"
RIL asked to furnish all records for CAG audit ," August 06, 2013"
Sensex inches up 18 points to rebound from eight-day losing streak ," August 05, 2013"
Engagements ," August 03, 2013"
"Volatile Sensex falls for 7th day, down 29 pts "," August 01, 2013"
News in pictures ," August 01, 2013"
Sensex wipes out initial losses to end almost flat ," July 31, 2013"
BrahMos air version to be tested before year-end ," July 31, 2013"
BrahMos air version to be tested before year-end ," July 31, 2013"
Sensex down by 245 points ," July 30, 2013"
Sensex down by 245 points ," July 30, 2013"
"PM meets business leaders, promises more reforms "," July 30, 2013"
"Mukesh Ambani meets FM, govt officials "," July 30, 2013"
"PM meets business leaders, promises more reforms "," July 30, 2013"
"Moily has junked arbitration to help Reliance, Dasgupta tells court "," July 30, 2013"
Sensex down 155 points to nearly 3-week low ," July 29, 2013"
"Moily has junked arbitration to help Reliance, Dasgupta tells court "," July 29, 2013"
‘Crony’ capital a threat to the economy: MLC ," July 29, 2013"
‘Only 11 per cent of MBA graduates employable’ ," July 29, 2013"
ONGC inks pact with RIL ," July 28, 2013"
ONGC inks pact with RIL ," July 27, 2013"
"Govt. cannot afford ‘timid mindset’, asserts Moily "," July 26, 2013"
IMG asks Coal Ministry to seek Law Ministry’s view ," July 26, 2013"
Dassault CEO talks of ‘hope and uncertainty’ ," July 26, 2013"
GAIL reports 29 % drop in Q1 net profit ," July 25, 2013"
Scindia seeks solution for power projects worth $ 21 billion ," July 25, 2013"
Meet on natural gas allocation postponed ," July 25, 2013"
Students throng job mela ," July 25, 2013"
An American dream that ran its course ," July 24, 2013"
RIL shares fall up to 3% ," July 22, 2013"
Why it matters: Stretchable gold wires & others ," July 22, 2013"
CAG must probe gold-plating charge against RIL in KG-D6: Dasgupta ," July 21, 2013"
CAG must probe gold-plating charge against RIL in KG-D6: Dasgupta ," July 21, 2013"
"Rethink Rangarajan formula on gas pricing, says House panel "," July 20, 2013"
Higher margins push RIL Q1 net up ," July 19, 2013"
CAG audit: Moily says everybody is cooperating ," July 19, 2013"
‘Human resource focus vital’ ," July 19, 2013"
Chandy should go: Karat ," July 19, 2013"
‘Human resource focus vital’ ," July 19, 2013"
Chandy should go: Karat ," July 19, 2013"
CPI plans stir against RIL ," July 18, 2013"
‘RIL stalling audit of KG-D6 block’ ," July 18, 2013"
CPI plans stir against RIL ," July 18, 2013"
No changes in gas policy for urea plants ," July 18, 2013"
RIL stalling audit of KG-D6 block: CAG ," July 18, 2013"
RIL stalling audit of KG-D6 block: CAG ," July 18, 2013"
RIL stalling audit of KG-D6 block: CAG ," July 18, 2013"
RIL stalling audit of KG-D6 block: CAG ," July 18, 2013"
RIL stalling audit of KG-D6 block: CAG ," July 17, 2013"
No changes in gas policy for urea plants ," July 17, 2013"
Price hike to help monetise 3 tcf of gas finds: Moily ," July 17, 2013"
Gas price hike: Dasgupta asks Manmohan to reconsider CCEA decision ," July 17, 2013"
Telecom stocks gain in morning trade as 100% FDI approved ," July 17, 2013"
EGoM to decide on changing gas priority on Wednesday ," July 16, 2013"
Surrogate children in India deprived of mother's milk ," July 16, 2013"
Surrogacy’s child ," July 16, 2013"
RIL gets licence to lay pipeline to transport CBM gas from Shogapur ," July 16, 2013"
RIL gets licence to lay pipeline to transport CBM gas from Shogapur ," July 15, 2013"
Airlines make a killing ," July 15, 2013"
CCRS conducts international conference at SVP ," July 15, 2013"
State urged to restrain RIL from hiking gas price ," July 15, 2013"
"Hit by acute scarcity of gas, BGL throws up hands "," July 14, 2013"
BGL throws up its hands ," July 14, 2013"
"Arbitration proceedings against RIL will go on, says Moily "," July 14, 2013"
Government to go ahead with arbitration proceedings against RIL in KG D6 block ," July 13, 2013"
China scraps uranium processing plan following protests ," July 13, 2013"
"Move on gas pricing to help RIL, CPI writes to Manmohan "," July 12, 2013"
"UPA counts on RIL poll funds, says Dasgupta "," July 12, 2013"
"Gas panel fixed formula, not 2014 price "," July 12, 2013"
"Gas panel fixed formula, not 2014 price "," July 12, 2013"
"Gas panel fixed formula, not 2014 price "," July 12, 2013"
"UPA counting on RIL poll funds, says Dasgupta "," July 12, 2013"
Moily gives quiet burial to doubling of gas price ," July 12, 2013"
Moily gives a quiet burial to doubling of gas price ," July 12, 2013"
Moily gives quiet burial to doubling of gas price ," July 11, 2013"
RIL must get lower gas price ," July 11, 2013"
RIL must get lower gas price till shortfall is delivered: FinMin ," July 11, 2013"
Vivek Lall to head U.S. India GAWG ," July 11, 2013"
Sensex slides on worry over corporate earnings ," July 11, 2013"
Vivek Lall to head US India general aviation working group ," July 10, 2013"
Sensex at 1-week low ," July 10, 2013"
RIL must get lower gas price till shortfall is delivered: FinMin ," July 10, 2013"
KG-D6 supplies stop to GAIL’s LPG plants ," July 09, 2013"
Mukesh Ambani picks up stake in Epic TV ," July 08, 2013"
Sensex down 171 points as Re hits record low ," July 08, 2013"
A wrong turn on energy ," July 08, 2013"
A wrong turn on energy ," July 08, 2013"
Readers Mail 2 ," July 08, 2013"
A climate plan that changes nothing ," July 03, 2013"
Telecom Commission approves hike in FDI to 100 per cent ," July 03, 2013"
A climate plan that changes nothing ," July 03, 2013"
Telecom Commission approves hike in FDI to 100 per cent ," July 03, 2013"
Left peasant organisation to continue legal battle on farmer suicides ," July 03, 2013"
For Reliance ," July 02, 2013"
For Reliance ," July 02, 2013"
CPI members stage dharna ," July 02, 2013"
Events Delhi ," July 02, 2013"
Events Delhi ," July 02, 2013"
Gas allocation: EGoM to review priority ranking ," July 02, 2013"
Jayalalithaa assails Centre’s move to double natural gas price ," July 02, 2013"
Oil industry wants roadmap for free pricing ," July 01, 2013"
Delhi - What’s On ," July 01, 2013"
"Sensex zooms to 1-month high, up 182 pts "," July 01, 2013"
Gas allocation: EGoM to review priority ranking ," July 01, 2013"
Jayalalithaa protests Cabinet nod to raise natural gas price ," July 01, 2013"
The blip in the publishing boom ," July 01, 2013"
"Of Reliance, by Reliance, for Reliance "," July 01, 2013"
The blip in the publishing boom ," July 01, 2013"
"Of Reliance, by Reliance, for Reliance "," July 01, 2013"
The gas flare-up ," July 01, 2013"
The gas flare-up ," June 30, 2013"
Justice Sathasivam first judge from Tamil Nadu to become CJI ," June 30, 2013"
CPI to spearhead massive stir against gas price hike ," June 30, 2013"
‘Govt. has until April to soften impact of gas price hike’ ," June 30, 2013"
"Justice Sathasivam, who convicted Sanjay Dutt, to become CJI "," June 29, 2013"
A very reliable formula ," June 29, 2013"
‘Govt. has until April to soften impact of gas price hike’ ," June 29, 2013"
A very reliable formula ," June 29, 2013"
A very reliable formula ," June 29, 2013"
Sensex vaults 520 points ," June 29, 2013"
"Power, fertilizer sectors may get subsidised gas rates "," June 28, 2013"
Sensex vaults 520 points ," June 28, 2013"
